Battery capacity (mAh),Screen size (inches),Processor,RAM (MB),Internal storage (GB),Rear camera,Front camera,Price euro,Resolution ratio
4010,5.5,8,4000,32.0,13.0,8.0,154.83767999999998,1.7777777777777777
2350,5.0,4,1000,8.0,5.0,5.0,70.6728,1.7791666666666666
3300,5.5,8,3000,16.0,13.0,5.0,102.7839504,1.7777777777777777
2000,5.0,4,2000,16.0,8.0,5.0,55.2404304,1.7777777777777777
2000,5.0,4,1000,8.0,8.0,2.0,89.818704,1.7777777777777777
1850,5.0,2,512,4.0,5.0,0.3,29.5412304,1.7791666666666666
2600,5.5,4,1000,8.0,8.0,5.0,82.23743999999999,1.7777777777777777
1400,4.0,4,1000,8.0,5.0,0.3,41.054472000000004,1.6666666666666667
2700,5.5,4,2000,32.0,13.0,5.0,205.59359999999998,1.7777777777777777
2400,5.0,4,2000,16.0,13.0,5.0,160.6071504,1.7777777777777777
3000,5.0,4,3000,32.0,13.0,5.0,106.00919999999999,1.7777777777777777
2300,5.5,4,1000,16.0,8.0,2.0,55.6773168,1.7777777777777777
2900,5.5,4,2000,16.0,8.0,2.0,89.818704,1.7777777777777777
2300,5.0,4,2000,16.0,8.0,2.0,93.80208,1.7777777777777777
2300,5.0,4,1000,16.0,8.0,2.0,95.72952000000001,1.7777777777777777
2000,4.5,4,512,8.0,5.0,1.3,35.9660304,1.7791666666666666
1950,3.8,4,2000,16.0,8.0,5.0,218.31470399999998,1.6666666666666667
2500,5.0,4,1000,8.0,8.0,5.0,66.1625904,0.5625
2200,5.0,4,2000,8.0,5.0,2.0,38.5359504,1.7791666666666666
2000,4.5,4,1000,8.0,5.0,0.3,34.69392,1.7791666666666666
2300,5.0,8,3000,16.0,13.0,5.0,52.169376,1.7777777777777777
2000,4.5,4,1000,16.0,5.0,2.0,91.23216000000001,1.7791666666666666
2200,5.0,6,2000,16.0,5.0,5.0,55.2404304,1.7777777777777777
2600,5.5,4,3000,16.0,13.0,8.0,83.5095504,0.5625
1500,4.0,4,1000,8.0,5.0,0.3,46.2457104,1.6666666666666667
3000,5.2,4,3000,16.0,13.0,5.0,89.9472,1.7777777777777777
2000,4.7,4,2000,8.0,8.0,2.0,79.6546704,1.7777777777777777
2000,5.0,4,1000,8.0,5.0,3.2,51.3855504,1.7791666666666666
1400,4.0,4,512,4.0,2.0,0.3,51.269904000000004,1.6666666666666667
2000,4.0,4,512,4.0,5.0,0.3,64.2351504,1.6666666666666667
2250,5.0,4,2000,16.0,8.0,5.0,96.35915039999999,1.7777777777777777
1750,4.0,4,1000,8.0,5.0,2.0,32.1111504,1.6666666666666667
3400,5.5,4,2000,16.0,13.0,5.0,89.9343504,1.7777777777777777
2070,4.5,4,1000,8.0,8.0,2.0,57.8103504,1.7791666666666666
2000,4.5,4,1000,8.0,8.0,5.0,32.702231999999995,1.7791666666666666
2920,5.5,4,2000,16.0,8.0,2.0,64.2351504,1.7777777777777777
2500,5.0,4,2000,16.0,8.0,5.0,102.7711008,1.7777777777777777
3000,5.0,4,2000,16.0,13.0,5.0,38.420304,1.7777777777777777
4000,5.0,4,1000,8.0,8.0,2.0,79.6546704,1.7777777777777777
2850,6.0,4,2000,16.0,8.0,2.0,64.183752,1.7777777777777777
2800,5.0,1,1000,8.0,5.0,2.0,59.108160000000005,1.7791666666666666
3500,5.5,8,3000,32.0,13.0,8.0,102.66830399999999,1.7777777777777777
2450,5.0,4,3000,32.0,8.0,5.0,71.9449104,1.7777777777777777
2400,4.0,4,512,8.0,2.0,0.3,28.140624,0.6
2200,5.0,4,2000,16.0,8.0,5.0,83.5095504,0.5625
2600,5.0,8,3000,16.0,13.0,5.0,101.51183999999999,1.7777777777777777
2000,5.0,4,1000,8.0,8.0,3.2,42.133838399999995,0.5625
2600,5.0,4,2000,16.0,8.0,5.0,134.663808,1.7777777777777777
2600,5.5,8,3000,16.0,13.0,13.0,77.0976,1.7777777777777777
2450,5.0,4,1000,8.0,5.0,5.0,64.2094512,1.7777777777777777
1500,4.0,1,256,0.512,2.0,0.3,25.6863504,1.6666666666666667
1750,4.5,4,1000,8.0,5.0,0.3,89.9343504,1.6666666666666667
2000,4.5,4,512,8.0,5.0,0.3,31.969804800000002,1.7791666666666666
2800,5.0,4,1000,8.0,5.0,2.0,49.9463952,1.7791666666666666
2350,5.0,4,1000,8.0,8.0,5.0,84.80736,1.7777777777777777
2920,5.0,1,2000,16.0,13.0,5.0,64.2351504,1.7777777777777777
4100,5.2,4,2000,16.0,13.0,5.0,179.76590399999998,1.7777777777777777
4000,5.0,1,1000,8.0,8.0,5.0,42.3908304,1.7791666666666666
3000,5.5,4,2000,16.0,13.0,5.0,76.96910399999999,1.7777777777777777
2600,5.0,4,2000,16.0,8.0,5.0,83.26540800000001,1.7777777777777777
2600,5.0,4,1000,8.0,8.0,5.0,76.96910399999999,1.7777777777777777
3800,5.0,4,1000,8.0,8.0,2.0,64.183752,1.7777777777777777
5000,5.5,8,3000,32.0,13.0,13.0,154.1823504,1.7777777777777777
3000,5.5,8,3000,32.0,16.0,5.0,141.21710399999998,1.7777777777777777
2500,5.5,4,2000,16.0,8.0,5.0,64.1066544,1.7777777777777777
2200,4.0,4,512,4.0,2.0,0.3,25.6863504,1.6666666666666667
3000,5.2,8,4000,64.0,13.0,16.0,128.4831504,1.7777777777777777
2300,5.0,4,1000,8.0,5.0,2.0,62.834544,1.7791666666666666
3000,5.5,4,6000,64.0,16.0,8.0,269.8287504,1.7777777777777777
2500,5.0,8,3000,32.0,13.0,13.0,89.818704,1.7777777777777777
2100,5.0,4,1000,8.0,5.0,0.3,61.549584,1.7791666666666666
2500,5.5,4,1000,16.0,8.0,5.0,94.94569440000001,1.7777777777777777
2630,5.0,4,2000,16.0,8.0,5.0,111.3546336,1.7777777777777777
2500,5.0,4,512,8.0,2.0,0.3,34.1542368,1.7791666666666666
5000,5.0,4,1000,8.0,8.0,5.0,70.6599504,1.7777777777777777
4100,5.0,8,2000,16.0,13.0,5.0,83.5224,1.7777777777777777
2200,5.0,4,2000,16.0,8.0,5.0,62.950190400000004,1.7777777777777777
3000,5.5,8,2000,16.0,13.0,5.0,6.3477024,1.7777777777777777
2300,5.0,4,1000,8.0,8.0,5.0,89.9472,1.7777777777777777
2400,4.0,4,1000,8.0,5.0,2.0,46.130064,1.6666666666666667
1400,4.0,4,512,4.0,5.0,2.0,31.969804800000002,1.6666666666666667
4050,6.4,4,3000,32.0,13.0,5.0,115.63355039999999,1.7777777777777777
4050,6.4,8,4000,64.0,16.0,8.0,295.5279504,1.7777777777777777
2700,5.0,4,3000,16.0,13.0,5.0,64.2351504,1.7777777777777777
2000,5.0,4,1000,8.0,8.0,5.0,107.92379039999999,1.7777777777777777
2500,5.0,4,2000,8.0,8.0,5.0,124.64112,1.7777777777777777
1800,4.5,4,1000,8.0,5.0,2.0,57.8103504,1.2166666666666666
2600,5.0,4,2000,16.0,8.0,5.0,106.6388304,1.7777777777777777
1750,4.0,4,512,4.0,2.0,2.0,25.6863504,1.6666666666666667
3050,5.0,8,2000,16.0,13.0,8.0,38.5359504,1.7777777777777777
2000,5.0,4,1000,8.0,5.0,2.0,115.63355039999999,1.7791666666666666
3000,5.0,4,2000,16.0,8.0,5.0,57.8232,1.7777777777777777
3000,5.7,8,3000,16.0,16.0,8.0,115.63355039999999,1.7777777777777777
4100,5.3,4,2000,16.0,13.0,5.0,89.9343504,1.7777777777777777
1400,4.0,4,512,8.0,2.0,0.3,53.955470399999996,1.6666666666666667
1800,4.5,4,1000,8.0,5.0,2.0,33.9100944,1.7791666666666666
1750,4.5,4,512,4.0,5.0,0.3,53.955470399999996,1.6666666666666667
1300,4.0,4,512,4.0,2.0,0.3,30.826190399999998,1.6666666666666667
4000,5.0,4,3000,16.0,8.0,5.0,69.77332799999999,1.7777777777777777
2200,5.5,4,1000,8.0,5.0,2.0,53.96832,1.6666666666666667
2500,5.0,4,1000,8.0,8.0,8.0,76.712112,1.7777777777777777
1750,4.5,4,1000,8.0,5.0,5.0,55.2404304,1.7791666666666666
2200,5.0,4,1000,8.0,8.0,5.0,64.2351504,1.7777777777777777
1900,4.5,4,1000,8.0,5.0,2.0,62.5261536,1.7791666666666666
2800,5.0,4,2000,16.0,8.0,5.0,89.818704,1.7777777777777777
2700,6.0,8,3000,16.0,21.5,16.0,102.7839504,1.7777777777777777
2300,5.0,4,1000,8.0,5.0,2.0,57.8232,1.7777777777777777
2200,5.0,8,3000,32.0,13.0,5.0,83.4967008,1.7777777777777777
4000,5.0,4,1000,8.0,8.0,2.0,77.0847504,1.7777777777777777
1500,4.0,4,1000,8.0,5.0,2.0,46.2457104,1.6666666666666667
2000,5.0,4,512,4.0,5.0,2.0,43.675790400000004,1.6666666666666667
2000,5.0,4,3000,16.0,8.0,2.0,59.043912,1.7777777777777777
1800,4.5,4,1000,8.0,5.0,2.0,50.74307039999999,1.7791666666666666
1450,4.0,4,512,4.0,0.3,0.3,34.2570336,1.6666666666666667
2800,5.5,8,3000,32.0,13.0,4.0,102.7839504,1.7777777777777777
3000,6.0,4,1000,8.0,8.0,5.0,96.757488,1.7777777777777777
2000,5.0,4,512,4.0,5.0,0.3,25.6863504,1.7791666666666666
3000,5.2,8,2000,16.0,13.0,8.0,128.4831504,1.7777777777777777
2700,5.5,4,2000,16.0,13.0,5.0,71.3024304,1.7777777777777777
3000,5.5,4,3000,16.0,13.0,5.0,96.372,1.7777777777777777
2070,4.5,4,1000,8.0,5.0,0.3,51.3855504,1.7791666666666666
1500,4.5,4,1000,8.0,2.0,0.3,61.035599999999995,1.7791666666666666
2540,5.5,4,2000,16.0,13.0,8.0,64.2351504,1.7777777777777777
3000,5.5,8,3000,32.0,16.0,8.0,57.8232,1.7777777777777777
3000,5.5,10,4000,32.0,21.0,8.0,75.684144,1.7777777777777777
2800,5.0,8,3000,64.0,16.0,8.0,128.4831504,1.7777777777777777
2000,5.0,4,1000,16.0,5.0,2.0,61.67808,1.7777777777777777
4000,6.0,8,3000,16.0,13.0,5.0,83.5095504,1.7777777777777777
3000,5.0,4,1000,8.0,5.0,2.0,51.475497600000004,1.7791666666666666
3000,5.2,8,3000,32.0,12.0,5.0,125.2964496,1.7777777777777777
4100,5.5,8,2000,16.0,13.0,5.0,67.974384,1.7777777777777777
2500,5.0,4,1000,8.0,5.0,2.0,34.565424,1.7777777777777777
2500,5.0,4,2000,16.0,8.0,5.0,64.119504,1.7777777777777777
1850,4.5,4,1000,8.0,5.0,2.0,64.2351504,1.7791666666666666
5000,6.0,8,4000,32.0,16.0,8.0,256.735008,1.7777777777777777
1400,4.0,4,512,4.0,2.0,2.0,28.256270400000002,1.6666666666666667
3300,5.5,8,2000,16.0,13.0,5.0,172.82712,1.5
3100,5.2,4,2000,16.0,13.0,5.0,128.4831504,1.7777777777777777
2200,4.7,4,1000,16.0,8.0,5.0,110.4937104,1.7777777777777777
2000,4.0,4,1000,8.0,3.2,1.3,28.26912,1.6666666666666667
2500,5.0,4,2000,8.0,8.0,8.0,57.8232,1.7777777777777777
2200,5.0,4,2000,16.0,13.0,5.0,84.80736,1.7777777777777777
1200,4.0,2,512,4.0,2.0,0.3,25.6863504,1.6666666666666667
2500,5.0,4,1000,8.0,5.0,0.3,42.827716800000005,1.7791666666666666
1700,4.0,4,768,4.0,2.0,0.3,83.5224,1.6666666666666667
1750,4.5,2,512,8.0,3.2,0.3,25.6863504,1.7791666666666666
2300,4.5,4,1000,8.0,8.0,5.0,57.694704,0.5647058823529412
1600,4.5,4,1000,8.0,5.0,2.0,86.863296,1.7791666666666666
2200,5.0,4,1000,8.0,5.0,0.0,44.960750399999995,1.7791666666666666
3050,5.5,8,4000,64.0,21.0,8.0,83.5095504,1.7777777777777777
2600,5.5,8,3000,32.0,16.0,8.0,95.07419039999999,1.7777777777777777
2300,5.0,2,1000,8.0,5.0,2.0,38.5359504,1.7791666666666666
2250,5.0,4,1000,8.0,5.0,5.0,44.960750399999995,1.7791666666666666
2300,5.0,4,2000,16.0,13.0,5.0,102.7839504,1.7777777777777777
3600,5.5,10,4000,32.0,21.0,8.0,128.239008,1.7777777777777777
2500,5.0,4,2000,8.0,8.0,5.0,58.581326399999995,1.7777777777777777
2500,5.0,4,2000,16.0,8.0,2.0,61.6652304,1.7777777777777777
2500,5.0,4,2000,16.0,8.0,8.0,49.342464,1.7777777777777777
2620,5.0,1,3000,32.0,23.0,13.0,256.863504,1.7777777777777777
2300,5.0,8,2000,16.0,13.0,8.0,102.71970239999999,1.7777777777777777
2700,5.5,4,2000,16.0,13.0,5.0,101.38334400000001,1.7777777777777777
2200,5.0,4,2000,16.0,13.0,5.0,132.3380304,1.7777777777777777
4150,5.96,4,4000,64.0,15.0,8.0,1140.0036624,1.7777777777777777
2610,5.2,8,3000,16.0,13.0,8.0,218.43035039999998,1.7777777777777777
3000,5.0,4,2000,16.0,8.0,5.0,88.0069104,1.7777777777777777
3000,5.0,4,1000,8.0,8.0,3.2,52.6705104,1.7791666666666666
3000,5.7,4,1000,16.0,13.0,8.0,102.7839504,1.7777777777777777
2200,5.0,4,3000,16.0,8.0,2.0,87.37728000000001,1.7777777777777777
3000,5.0,4,1000,8.0,5.0,2.0,39.8209104,1.7777777777777777
2000,5.0,4,1000,16.0,8.0,5.0,128.367504,1.7777777777777777
2520,5.2,8,2000,16.0,13.0,8.0,102.79679999999999,1.7777777777777777
2500,5.0,4,1000,8.0,8.0,2.0,38.5359504,1.7777777777777777
1400,4.0,4,512,4.0,2.0,2.0,35.9660304,1.6666666666666667
2500,5.0,4,2000,8.0,8.0,5.0,102.53980800000001,1.7777777777777777
2000,5.0,4,512,4.0,5.0,2.0,63.592670399999996,1.7777777777777777
5000,5.5,8,3000,32.0,13.0,5.0,98.67207839999999,1.7777777777777777
2500,5.0,4,1000,8.0,5.0,2.0,51.269904000000004,1.7777777777777777
1500,4.0,1,1000,8.0,5.0,0.3,38.420304,1.6666666666666667
1800,4.5,1,1000,8.0,5.0,2.0,64.2351504,1.7791666666666666
3200,5.0,4,2000,16.0,8.0,5.0,68.0900304,1.7777777777777777
2000,4.5,4,1000,8.0,5.0,5.0,70.6599504,1.7791666666666666
2500,5.0,4,2000,8.0,8.0,5.0,51.3855504,1.7777777777777777
2500,5.0,4,2000,16.0,13.2,5.0,154.1952,1.7777777777777777
2600,5.5,4,2000,16.0,13.0,8.0,97.6441104,1.7777777777777777
3000,5.0,4,1000,8.0,5.0,2.0,51.334151999999996,1.7791666666666666
2350,5.0,4,2000,16.0,8.0,5.0,116.9185104,1.7777777777777777
3000,5.5,4,3000,16.0,13.0,8.0,106.00919999999999,1.7777777777777777
2400,5.0,8,2000,16.0,13.0,5.0,99.5844,1.7777777777777777
2600,5.0,8,2000,16.0,13.0,5.0,61.67808,1.7777777777777777
3500,5.5,8,2000,16.0,13.0,8.0,115.51790399999999,1.7777777777777777
2350,5.0,8,3000,32.0,13.0,5.0,179.7402048,1.7777777777777777
2500,5.0,4,2000,16.0,8.0,5.0,46.2457104,1.7777777777777777
2000,5.0,4,1000,8.0,5.0,2.0,44.318270399999996,1.7791666666666666
2300,5.0,2,1000,8.0,2.0,0.3,60.264624,1.7791666666666666
1550,4.0,4,1000,8.0,5.0,0.3,66.80507039999999,1.6666666666666667
2000,5.0,4,1000,8.0,5.0,2.0,61.3825392,1.7791666666666666
1400,4.0,1,512,4.0,2.0,0.3,30.826190399999998,1.6666666666666667
1400,4.0,1,256,0.512,2.0,0.3,25.6863504,1.6666666666666667
2900,5.5,8,2000,16.0,13.0,5.0,179.8944,1.7777777777777777
2300,5.0,4,512,8.0,3.2,1.3,60.264624,1.7791666666666666
2580,6.0,4,1000,16.0,8.0,5.0,51.3727008,1.7777777777777777
2125,5.0,4,1000,8.0,5.0,5.0,12.7725024,1.7791666666666666
2300,5.3,4,1000,8.0,13.0,5.0,51.3213024,1.7777777777777777
1700,4.5,2,512,4.0,5.0,2.0,48.82848,1.7791666666666666
2000,5.0,4,512,8.0,5.0,2.0,37.250990400000006,1.7791666666666666
2000,4.5,4,1000,8.0,2.0,0.3,55.124784000000005,1.7791666666666666
2000,5.0,4,1000,8.0,8.0,3.2,111.79152,1.7777777777777777
2300,5.0,4,1000,8.0,8.0,5.0,102.7839504,1.7777777777777777
2900,5.5,4,1000,8.0,5.0,2.0,48.0446544,1.7777777777777777
2200,5.0,4,1000,8.0,13.0,5.0,37.90632,1.7777777777777777
2000,5.0,4,1000,8.0,8.0,2.0,60.38027039999999,1.7777777777777777
2000,4.5,4,512,8.0,2.0,0.3,28.256270400000002,1.7791666666666666
2350,5.0,4,3000,16.0,13.0,5.0,57.8103504,1.7777777777777777
2100,5.0,8,3000,16.0,13.0,5.0,53.32584000000001,1.7777777777777777
3450,7.0,4,1000,8.0,5.0,0.3,79.6546704,0.5859375
3100,5.5,4,2000,16.0,13.0,5.0,115.63355039999999,1.7777777777777777
2200,5.5,4,1000,8.0,8.0,5.0,51.3855504,1.7777777777777777
2500,5.5,4,3000,16.0,13.0,5.0,61.549584,1.7777777777777777
2000,4.7,4,1000,8.0,8.0,5.0,64.119504,1.7777777777777777
2000,5.0,8,1000,16.0,5.0,2.0,89.9343504,1.7777777777777777
2800,5.0,8,2000,16.0,13.0,8.0,37.26384,1.7777777777777777
2500,5.5,8,2000,16.0,13.0,5.0,89.818704,1.7777777777777777
3300,5.5,8,3000,16.0,13.0,5.0,128.4831504,1.7777777777777777
2200,5.0,8,1000,8.0,8.0,5.0,82.10894400000001,1.7777777777777777
1600,4.5,4,1000,8.0,2.0,0.3,38.5359504,1.7791666666666666
2500,5.0,4,1000,8.0,5.0,2.0,96.35915039999999,0.5620608899297423
2900,5.0,4,3000,16.0,13.0,5.0,154.1952,1.7777777777777777
4000,5.0,4,1000,8.0,5.0,2.0,64.2351504,1.7777777777777777
2000,4.5,4,1000,8.0,5.0,0.3,38.5359504,1.7791666666666666
2600,5.0,4,1000,8.0,8.0,5.0,64.2351504,1.7777777777777777
2300,5.0,2,512,8.0,2.0,0.3,52.554863999999995,1.7791666666666666
2000,5.0,4,2000,16.0,8.0,2.0,52.04088,1.7777777777777777
1750,4.5,4,1000,8.0,8.0,2.0,48.815630399999996,1.7791666666666666
2150,5.0,4,3000,16.0,8.0,2.0,75.1573104,1.7777777777777777
1400,4.0,1,256,0.512,0.3,0.3,28.256270400000002,1.6666666666666667
2000,4.5,4,512,8.0,2.0,0.3,28.256270400000002,1.7791666666666666
2100,5.0,4,1000,8.0,8.0,3.2,60.38027039999999,1.7791666666666666
3150,5.5,8,3000,16.0,13.0,5.0,83.39390399999999,1.7777777777777777
2600,5.5,4,2000,16.0,13.0,8.0,89.818704,1.7777777777777777
2800,5.5,8,2000,16.0,13.0,4.0,102.7839504,1.7777777777777777
2800,5.5,8,1000,16.0,13.0,5.0,148.8754656,1.7777777777777777
2500,5.0,4,1000,8.0,5.0,0.3,62.96304000000001,1.7791666666666666
1400,4.0,2,512,8.0,0.3,0.3,55.2404304,1.6666666666666667
2400,5.0,8,3000,32.0,13.0,5.0,128.4831504,1.7777777777777777
2000,4.5,4,1000,8.0,5.0,2.0,31.995503999999997,1.7791666666666666
2000,4.0,1,256,0.512,2.0,0.3,33.396110400000005,1.6666666666666667
2420,5.0,4,1000,16.0,8.0,5.0,105.36672,1.7777777777777777
3000,5.5,4,1000,8.0,13.0,5.0,128.2004592,1.7777777777777777
2000,5.0,4,512,2.0,5.0,2.0,30.826190399999998,1.7791666666666666
2600,5.0,4,1000,8.0,8.0,5.0,59.814887999999996,1.7777777777777777
2000,4.0,4,1000,8.0,5.0,0.3,45.6032304,1.6666666666666667
2300,5.0,4,2000,16.0,13.0,5.0,76.96910399999999,1.7777777777777777
4000,5.0,4,2000,8.0,8.0,2.0,111.79152,1.7791666666666666
2000,5.0,4,1000,8.0,5.0,0.3,68.10288,1.7777777777777777
2500,5.0,4,3000,16.0,8.0,5.0,119.50128000000001,1.7777777777777777
3000,5.5,8,3000,16.0,13.2,5.0,83.5095504,1.7777777777777777
1450,4.0,4,512,4.0,2.0,1.3,28.783103999999998,1.6666666666666667
2000,5.0,4,512,4.0,5.0,2.0,38.5359504,1.7791666666666666
2600,5.0,4,1000,8.0,8.0,5.0,64.119504,1.7777777777777777
2910,5.5,4,1000,8.0,8.0,2.0,109.2087504,1.7777777777777777
2150,5.0,4,1000,8.0,8.0,2.0,50.1005904,1.7777777777777777
2800,5.2,8,3000,32.0,13.0,8.0,75.81264,1.7777777777777777
1700,4.5,2,512,8.0,5.0,2.0,49.342464,1.7791666666666666
2100,4.7,4,1000,8.0,5.0,2.0,69.36214079999999,1.7777777777777777
3000,5.2,6,3000,32.0,20.0,5.0,531.8449439999999,1.7777777777777777
3340,5.7,8,3000,32.0,20.0,5.0,321.22715039999997,1.7777777777777777
1650,4.5,4,512,4.0,5.0,2.0,38.5359504,1.7791666666666666
3000,5.7,6,4000,64.0,16.0,5.0,192.7311504,1.7777777777777777
3000,5.0,4,1000,1.0,8.0,5.0,69.3749904,1.7791666666666666
2000,5.0,4,1000,8.0,5.0,2.0,35.9660304,1.7791666666666666
1900,4.5,4,1000,8.0,5.0,2.0,64.2351504,0.5620608899297423
1800,4.3,2,512,4.0,5.0,2.0,55.253280000000004,1.6666666666666667
2260,4.7,4,1000,16.0,8.0,5.0,115.6592496,1.7777777777777777
2820,5.5,4,2000,16.0,13.0,5.0,57.8103504,1.7777777777777777
2000,4.0,1,512,8.0,5.0,0.3,32.1111504,1.6666666666666667
2000,4.5,4,1000,8.0,5.0,2.0,41.10587039999999,1.7791666666666666
2000,4.5,4,1000,16.0,5.0,0.3,42.3908304,1.0104166666666667
2000,5.0,4,1000,8.0,8.0,5.0,63.862512,1.7777777777777777
4000,5.0,4,1000,8.0,5.0,2.0,76.96910399999999,1.7777777777777777
4000,5.5,4,2000,16.0,8.0,5.0,76.96910399999999,1.7777777777777777
1850,4.7,4,1000,8.0,8.0,8.0,55.189032,1.7777777777777777
2000,5.0,4,2000,16.0,13.0,8.0,51.3855504,1.7777777777777777
4000,5.0,4,2000,8.0,8.0,2.0,55.124784000000005,1.7777777777777777
2800,5.5,8,2000,16.0,13.0,5.0,77.0847504,1.7777777777777777
3900,5.0,4,2000,16.0,8.0,5.0,89.9343504,1.7777777777777777
3430,5.5,8,3000,32.0,23.0,5.0,738.852,1.7777777777777777
2420,5.0,4,2000,16.0,8.0,8.0,73.8852,1.7777777777777777
1850,4.5,4,1000,8.0,5.0,2.0,51.3855504,1.7791666666666666
2000,5.0,4,512,8.0,8.0,2.0,47.5306704,1.7791666666666666
1800,4.5,4,1000,1.0,8.0,3.2,64.183752,1.7791666666666666
2200,5.0,8,1000,8.0,8.0,5.0,70.6599504,1.7777777777777777
3000,5.0,4,1000,8.0,5.0,2.0,72.58739039999999,1.7777777777777777
2500,5.0,8,3000,16.0,13.2,5.0,51.269904000000004,1.7777777777777777
2910,5.5,8,2000,32.0,13.0,8.0,192.615504,1.7777777777777777
1500,4.0,4,512,4.0,2.0,0.3,30.826190399999998,1.6666666666666667
2000,4.5,4,1000,8.0,5.0,2.0,77.0976,1.7791666666666666
1400,4.0,1,256,0.512,2.0,0.3,28.5518112,2.0
1800,4.5,4,1000,8.0,5.0,0.3,59.750640000000004,1.7791666666666666
2000,5.0,4,1000,8.0,8.0,2.0,74.91316800000001,1.7777777777777777
2500,5.5,4,1000,8.0,8.0,2.0,51.269904000000004,1.7777777777777777
1750,4.5,4,512,8.0,5.0,0.3,55.2404304,0.5620608899297423
2000,5.0,4,512,8.0,8.0,0.3,44.960750399999995,1.7777777777777777
2000,5.0,4,512,8.0,5.0,0.3,50.1005904,1.7777777777777777
1600,4.0,2,512,4.0,5.0,0.3,41.10587039999999,1.6666666666666667
1700,4.5,4,2000,16.0,8.0,5.0,57.8103504,1.7777777777777777
2500,5.0,4,1000,8.0,8.0,2.0,57.8232,1.7777777777777777
1600,4.5,4,512,8.0,5.0,1.3,57.1678704,1.7791666666666666
2300,5.5,4,1000,8.0,8.0,2.0,105.36672,1.7777777777777777
3000,6.0,8,3000,16.0,13.0,5.0,115.63355039999999,1.7777777777777777
2300,5.0,4,2000,16.0,13.0,5.0,77.0847504,1.7777777777777777
2500,5.0,4,2000,16.0,13.0,8.0,89.9343504,1.7777777777777777
2070,5.0,4,2000,8.0,13.0,5.0,76.96910399999999,1.7777777777777777
2600,5.0,8,3000,16.0,21.5,13.0,77.0847504,1.7777777777777777
2930,6.0,8,2000,16.0,13.0,13.0,333.961104,1.7777777777777777
2000,4.5,4,1000,8.0,8.0,5.0,38.5359504,0.5620608899297423
2450,5.2,8,2000,16.0,13.0,5.0,57.694704,1.7777777777777777
1400,3.5,2,512,4.0,2.0,0.3,25.699199999999998,1.6666666666666667
3000,6.0,4,1000,8.0,8.0,5.0,64.248,1.7777777777777777
2000,5.0,4,1000,8.0,5.0,2.0,38.5359504,1.7791666666666666
2900,4.0,4,512,4.0,5.0,2.0,52.04088,1.6666666666666667
2540,5.0,4,1000,8.0,8.0,5.0,51.3855504,1.7791666666666666
1800,4.7,4,2000,16.0,8.0,5.0,51.269904000000004,1.7777777777777777
1500,4.0,4,512,4.0,3.0,0.3,38.420304,1.6666666666666667
1250,3.5,1,256,0.512,2.0,0.3,32.1111504,1.5
1450,4.0,1,512,4.0,3.2,1.3,44.9736,1.6666666666666667
1300,4.0,2,512,4.0,3.2,0.3,38.3432064,1.6666666666666667
2300,5.0,4,2000,16.0,13.0,5.0,196.59887999999998,1.7777777777777777
2050,5.0,8,2000,16.0,13.0,5.0,71.0454384,1.7777777777777777
2100,5.0,4,1000,8.0,8.0,2.0,47.5306704,0.5620608899297423
1400,4.0,4,1000,8.0,5.0,0.3,46.2457104,1.6666666666666667
1500,4.0,4,512,8.0,5.0,0.3,33.396110400000005,1.6666666666666667
2000,5.0,4,1000,8.0,8.0,5.0,37.777824,1.7791666666666666
1700,4.5,2,512,4.0,5.0,2.0,38.5359504,1.7791666666666666
1250,4.0,1,256,0.512,2.0,0.3,32.0983008,1.6666666666666667
2150,5.0,4,1000,8.0,8.0,0.0,51.3855504,1.7791666666666666
